CustomerID,Recency,Frequency,MonetaryValue,Future_MonetaryValue,Cluster,Segment
14393,119,1,67.95,0.0,0,Low Value
14395,78,6,1966.22,1541.49,1,Medium Value
14396,272,1,110.35000000000001,377.64,0,Low Value
14397,10,9,856.0,1756.96,1,Medium Value
14400,50,1,574.7,0.0,1,Medium Value
14401,8,9,2766.2999999999997,1285.18,1,Medium Value
14403,31,4,1475.81,0.0,1,Medium Value
14404,9,5,1347.52,126.8,1,Medium Value
14406,20,1,156.75,0.0,1,Medium Value
14407,8,6,2157.73,0.0,1,Medium Value
14408,31,5,1996.51,610.0200000000001,1,Medium Value
14409,23,5,1943.73,115.72,1,Medium Value
14410,42,7,979.98,125.09,1,Medium Value
14411,211,1,1063.0,0.0,0,Low Value
14413,263,1,122.7,0.0,0,Low Value
14414,10,5,1137.08,359.9,1,Medium Value
14415,24,8,3339.33,2560.95,1,Medium Value
14418,9,1,150.44,1786.81,1,Medium Value
14419,153,2,307.56,750.5,0,Low Value
14421,112,1,455.18,357.93,0,Low Value
14422,71,2,1032.15,3231.4900000000002,1,Medium Value
14423,119,1,265.2,0.0,0,Low Value
14426,41,6,2885.58,1596.09,1,Medium Value
14428,140,2,330.62,914.21,0,Low Value
14431,203,1,470.36,0.0,0,Low Value
14437,266,1,63.0,0.0,0,Low Value
14438,207,1,131.9,0.0,0,Low Value
14439,220,1,2661.24,0.0,0,Low Value
14440,217,2,1185.71,1171.97,0,Low Value
14441,156,1,356.84000000000003,1356.05,0,Low Value
14442,105,2,1589.82,0.0,1,Medium Value
14443,39,3,991.52,428.68,1,Medium Value
14446,147,1,303.04,736.54,0,Low Value
14447,97,2,601.03,562.2,1,Medium Value
14448,265,1,102.35000000000001,273.0,0,Low Value
14449,147,2,401.3,505.8,0,Low Value
14450,81,3,483.25,0.0,1,Medium Value
14451,95,1,360.0,302.59000000000003,1,Medium Value
14453,91,1,119.93,0.0,1,Medium Value
14456,32,3,636.65,2425.75,1,Medium Value
14457,211,1,113.64,0.0,0,Low Value
14459,56,1,1837.92,0.0,1,Medium Value
14460,11,3,434.34,0.0,1,Medium Value
14461,49,3,2103.06,0.0,1,Medium Value
14462,21,9,1534.1,469.92,1,Medium Value
14463,71,2,309.42,220.2,1,Medium Value
14465,147,3,1058.6200000000001,0.0,0,Low Value
14466,16,5,1580.45,691.9499999999999,1,Medium Value
14467,213,1,131.7,467.06,0,Low Value
14470,188,1,297.64,163.55,0,Low Value
14472,4,8,1936.84,0.0,1,Medium Value
14473,183,1,85.0,149.34,0,Low Value
14475,87,2,622.1700000000001,303.68,1,Medium Value
14476,158,1,215.7,0.0,0,Low Value
14477,85,2,523.0,786.6,1,Medium Value
14479,154,2,316.25,0.0,0,Low Value
14481,65,2,636.51,0.0,1,Medium Value
14482,140,1,238.1,1830.05,0,Low Value
14483,182,1,137.1,0.0,0,Low Value
14487,269,1,125.10000000000001,1071.23,0,Low Value
14489,108,1,463.38,0.0,1,Medium Value
14491,76,2,340.93,0.0,1,Medium Value
14493,56,1,611.22,1772.02,1,Medium Value
14495,22,1,40.6,83.2,1,Medium Value
14496,212,2,538.8100000000001,0.0,0,Low Value
14497,210,1,475.37,0.0,0,Low Value
14498,17,4,1281.79,675.53,1,Medium Value
14499,34,2,370.96000000000004,444.36,1,Medium Value
14500,13,2,335.85,21.0,1,Medium Value
14501,84,2,251.21,0.0,1,Medium Value
14502,50,7,1176.01,1294.66,1,Medium Value
14503,79,1,597.07,2946.19,1,Medium Value
14504,144,3,542.71,130.55,0,Low Value
14505,10,6,4255.64,1650.0,1,Medium Value
14506,63,3,831.66,1180.51,1,Medium Value
14507,2,4,924.6899999999999,458.49,1,Medium Value
14511,34,1,138.16,1176.65,1,Medium Value
14512,88,2,275.28,0.0,1,Medium Value
14513,1,3,455.59000000000003,0.0,1,Medium Value
14514,102,2,403.11,652.24,1,Medium Value
14515,92,2,765.65,1336.44,1,Medium Value
14517,42,1,252.45,78.0,1,Medium Value
14520,191,1,165.0,105.60000000000001,0,Low Value
14522,99,1,278.63,695.91,1,Medium Value
14523,9,1,241.09,0.0,1,Medium Value
14524,79,5,1052.72,814.96,1,Medium Value
14525,1,7,2926.14,1406.06,1,Medium Value
14527,8,39,5136.4,3372.42,1,Medium Value
14529,11,1,135.24,484.8,1,Medium Value
14530,29,4,2021.27,904.64,1,Medium Value
14532,137,4,932.85,0.0,0,Low Value
14533,13,2,734.98,1214.74,1,Medium Value
14534,20,13,2904.05,1543.0,1,Medium Value
14535,28,2,1653.91,1210.28,1,Medium Value
14536,160,1,171.8,0.0,0,Low Value
14538,157,1,106.5,281.75,0,Low Value
14540,210,1,195.9,800.36,0,Low Value
14541,69,7,1315.65,146.0,1,Medium Value
14542,87,1,103.25,0.0,1,Medium Value
14543,9,13,3265.1,365.23,1,Medium Value
14544,262,1,1121.92,902.53,0,Low Value
14546,102,2,874.88,1703.21,1,Medium Value
14548,51,2,652.8,0.0,1,Medium Value
14549,212,1,289.24,0.0,0,Low Value
14551,105,1,125.43,60.8,1,Medium Value
14552,52,1,165.07,0.0,1,Medium Value
14553,119,2,312.32,546.95,0,Low Value
14555,203,1,197.94,126.2,0,Low Value
14560,10,13,1414.0,823.77,1,Medium Value
14561,63,2,566.99,513.77,1,Medium Value
14562,28,6,1985.3500000000001,3089.42,1,Medium Value
14565,14,3,2560.32,538.8000000000001,1,Medium Value
14566,11,1,1432.0,0.0,1,Medium Value
14567,31,1,800.76,729.6,1,Medium Value
14570,181,2,218.06,0.0,0,Low Value
14572,11,5,2089.44,743.4,1,Medium Value
14573,80,9,1653.42,0.0,1,Medium Value
14576,273,1,35.400000000000006,0.0,0,Low Value
14577,64,3,646.64,213.07,1,Medium Value
14583,45,4,787.64,264.91,1,Medium Value
14584,70,4,1042.26,0.0,1,Medium Value
14586,177,1,237.35999999999999,0.0,0,Low Value
14587,85,8,1473.53,127.61,1,Medium Value
14589,272,1,39.75,0.0,0,Low Value
14591,114,1,250.22,1196.92,0,Low Value
14593,99,2,339.59,278.4,1,Medium Value
14594,274,1,255.0,124.83,0,Low Value
14595,214,1,163.8,1576.8,0,Low Value
14597,92,1,165.1,718.05,1,Medium Value
14600,206,1,393.33000000000004,0.0,0,Low Value
14603,175,1,660.0,0.0,0,Low Value
14606,4,69,9329.38,2827.27,2,High Value
14607,162,1,495.0,16074.5,0,Low Value
14608,263,1,204.0,1581.15,0,Low Value
14609,44,3,486.36,115.2,1,Medium Value
14616,143,3,406.08000000000004,0.0,0,Low Value
14618,238,1,211.8,341.64,0,Low Value
14619,147,1,394.44,0.0,0,Low Value
14620,106,2,412.78000000000003,0.0,1,Medium Value
14621,57,3,1002.9100000000001,785.45,1,Medium Value
14622,85,1,320.58000000000004,0.0,1,Medium Value
14623,17,3,608.71,280.54,1,Medium Value
14625,97,2,899.63,0.0,1,Medium Value
14626,23,2,1571.29,1219.98,1,Medium Value
14628,143,1,331.58000000000004,340.38,0,Low Value
14631,136,2,630.08,376.90000000000003,0,Low Value
14632,163,1,114.56,0.0,0,Low Value
14633,167,1,344.90000000000003,0.0,0,Low Value
14636,169,1,300.19,309.66,0,Low Value
14639,21,4,1989.23,995.26,1,Medium Value
14640,28,4,1501.06,624.02,1,Medium Value
14643,71,2,693.8100000000001,0.0,1,Medium Value
14644,199,1,187.50000000000003,643.26,0,Low Value
14645,57,2,597.09,0.0,1,Medium Value
14646,6,40,176355.94,103850.08,2,High Value
14647,102,1,243.22,0.0,1,Medium Value
14649,113,2,584.22,833.0699999999999,0,Low Value
14651,112,1,416.32,238.28,0,Low Value
14653,239,1,344.81,1602.74,0,Low Value
14655,123,1,810.56,1121.67,0,Low Value
14656,70,2,291.05,0.0,1,Medium Value
14657,56,3,638.94,209.28,1,Medium Value
14658,18,1,123.14,124.01,1,Medium Value
14659,46,6,1641.55,888.38,1,Medium Value
14660,1,1,128.95,156.79,1,Medium Value
14662,135,3,524.86,246.31,0,Low Value
14665,197,3,731.66,1104.04,0,Low Value
14667,14,17,5488.22,3752.98,1,Medium Value
14669,142,3,1269.99,0.0,0,Low Value
14670,181,2,411.53,0.0,0,Low Value
14672,135,2,765.5500000000001,0.0,0,Low Value
14673,268,1,373.49,1362.91,0,Low Value
14676,48,4,1690.92,857.32,1,Medium Value
14680,22,13,24196.4,4557.71,1,Medium Value
14681,112,1,393.95,105.0,0,Low Value
14682,88,2,52.0,0.0,1,Medium Value
14684,116,2,519.26,717.02,0,Low Value
14687,7,1,628.38,0.0,1,Medium Value
14688,30,15,3852.54,1778.33,1,Medium Value
14689,109,1,112.80000000000001,0.0,0,Low Value
14690,52,1,216.71,154.99,1,Medium Value
14691,113,1,439.6,1674.73,0,Low Value
14692,38,4,591.55,0.0,1,Medium Value
14693,165,1,172.9,0.0,0,Low Value
14696,20,5,1458.54,620.41,1,Medium Value
14697,119,2,188.61,0.0,0,Low Value
14699,115,1,109.13000000000001,0.0,0,Low Value
14700,90,2,1557.6,677.7,1,Medium Value
14701,73,7,1958.28,591.09,1,Medium Value
14702,17,9,1687.7,1604.44,1,Medium Value
14704,43,2,221.16,1325.75,1,Medium Value
14705,99,1,179.0,0.0,1,Medium Value
14708,55,2,701.1800000000001,425.19,1,Medium Value
14709,13,8,3364.44,1556.6000000000001,1,Medium Value
14711,10,8,2064.42,804.38,1,Medium Value
14712,13,1,115.72,801.35,1,Medium Value
14713,28,8,1821.8799999999999,844.48,1,Medium Value
14715,199,2,247.45000000000002,619.9300000000001,0,Low Value
14716,49,1,188.56,141.12,1,Medium Value
14719,80,2,488.12,1114.01,1,Medium Value
14720,27,1,155.8,508.01,1,Medium Value
14722,48,1,187.92,0.0,1,Medium Value
14723,259,3,471.0,687.3000000000001,0,Low Value
14727,175,1,268.58,0.0,0,Low Value
14729,274,1,313.49,0.0,0,Low Value
14730,8,5,904.21,1100.85,1,Medium Value
14731,106,2,251.01999999999998,129.0,1,Medium Value
14732,44,5,1618.3,1084.19,1,Medium Value
14733,11,11,9044.2,541.71,1,Medium Value
14735,11,22,3496.31,2569.38,1,Medium Value
14737,29,2,1081.75,82.8,1,Medium Value
14738,34,5,757.6500000000001,556.8000000000001,1,Medium Value
14739,120,3,1307.6200000000001,2594.66,0,Low Value
14740,98,3,1448.21,0.0,1,Medium Value
14741,14,4,864.96,535.38,1,Medium Value
14744,198,5,928.03,171.95,0,Low Value
14745,13,5,1220.26,0.0,1,Medium Value
14747,150,1,328.2,0.0,0,Low Value
14748,24,4,1118.77,296.98,1,Medium Value
14754,196,1,228.27,409.78000000000003,0,Low Value
14755,13,7,2867.68,2142.6,1,Medium Value
14758,46,4,1484.06,0.0,1,Medium Value
14759,13,2,870.85,755.12,1,Medium Value
14760,198,1,89.2,0.0,0,Low Value
14761,235,1,97.5,158.4,0,Low Value
14762,165,1,300.52,0.0,0,Low Value
14765,13,2,95.5,158.61,1,Medium Value
14766,69,4,1531.32,942.05,1,Medium Value
14768,28,1,133.20000000000002,59.400000000000006,1,Medium Value
14769,9,6,6487.94,4186.81,1,Medium Value
14770,133,2,876.4200000000001,0.0,0,Low Value
14772,13,1,139.26,0.0,1,Medium Value
14775,38,2,701.46,310.44,1,Medium Value
14776,6,8,1862.22,676.08,1,Medium Value
14778,28,2,730.86,0.0,1,Medium Value
14779,181,3,386.15,0.0,0,Low Value
14782,220,1,200.10000000000002,0.0,0,Low Value
14784,224,1,114.68,175.31,0,Low Value
14790,20,2,364.04,381.02,1,Medium Value
14794,104,4,679.54,640.37,1,Medium Value
14795,67,1,131.45000000000002,0.0,1,Medium Value
14796,8,13,5757.42,2265.07,1,Medium Value
14798,45,2,97.4,76.34,1,Medium Value
14800,10,9,3840.44,499.3,1,Medium Value
14803,63,3,845.5500000000001,0.0,1,Medium Value
14805,214,1,109.25,445.4,0,Low Value
14808,45,6,1846.31,894.86,1,Medium Value
14810,4,10,1869.33,218.55,1,Medium Value
14813,270,2,155.43,0.0,0,Low Value
14816,98,1,271.85,0.0,1,Medium Value
14817,101,2,1110.34,0.0,1,Medium Value
14818,70,2,409.63,248.17000000000002,1,Medium Value
14819,93,1,84.72,187.35,1,Medium Value
14820,74,1,139.77,367.52000000000004,1,Medium Value
14821,267,1,48.800000000000004,0.0,0,Low Value
14823,81,3,321.43,0.0,1,Medium Value
14825,28,7,1339.3700000000001,887.5400000000001,1,Medium Value
14828,97,3,2139.76,0.0,1,Medium Value
14829,85,3,531.63,165.92000000000002,1,Medium Value
14834,21,2,429.3,1291.0,1,Medium Value
14837,6,3,1345.56,303.94,1,Medium Value
14840,168,1,62.85,0.0,0,Low Value
14841,80,4,2375.57,920.19,1,Medium Value
14842,92,2,1688.48,1136.21,1,Medium Value
14844,24,3,2257.6800000000003,932.13,1,Medium Value
14847,49,1,309.40000000000003,0.0,1,Medium Value
14849,20,15,5025.25,2905.29,1,Medium Value
14850,212,1,325.75,0.0,0,Low Value
14851,157,1,206.13,305.22,0,Low Value
14852,41,4,1634.21,1202.48,1,Medium Value
14853,112,1,214.5,261.3,0,Low Value
14854,34,6,2301.63,458.2,1,Medium Value
14855,20,2,645.65,0.0,1,Medium Value
14857,49,1,522.52,650.6,1,Medium Value
14859,105,1,296.86,1056.88,1,Medium Value
14862,49,1,304.1,537.1,1,Medium Value
14865,273,1,37.2,15.0,0,Low Value
14866,6,4,1163.9,13226.0,1,Medium Value
14867,86,3,710.28,0.0,1,Medium Value
14868,21,4,1297.07,1656.52,1,Medium Value
14869,4,1,391.31,334.39,1,Medium Value
14870,162,1,327.25,0.0,0,Low Value
14871,79,3,354.75,167.63,1,Medium Value
14873,111,1,519.68,0.0,0,Low Value
14875,8,2,1465.32,0.0,1,Medium Value
14878,74,6,1083.02,402.52,1,Medium Value
14880,86,2,363.27,342.92,1,Medium Value
14883,64,2,358.48,403.11,1,Medium Value
14885,32,1,765.3199999999999,0.0,1,Medium Value
14886,153,1,364.8,0.0,0,Low Value
14888,108,1,369.2,0.0,1,Medium Value
14889,237,1,135.9,0.0,0,Low Value
14890,154,1,125.65,0.0,0,Low Value
14891,49,2,554.38,0.0,1,Medium Value
14895,11,10,6081.71,5057.0,1,Medium Value
14896,105,2,468.77000000000004,0.0,1,Medium Value
14897,197,1,175.5,1190.88,0,Low Value
14898,35,5,1011.3,292.22,1,Medium Value
14901,2,5,822.12,599.17,1,Medium Value
14903,25,4,2411.82,398.81,1,Medium Value
14905,58,2,616.15,0.0,1,Medium Value
14907,48,4,1931.82,1569.28,1,Medium Value
14911,6,106,74437.05,69388.01,2,High Value
14912,147,1,482.79,385.06,0,Low Value
14913,84,3,917.15,310.28000000000003,1,Medium Value
14915,178,1,142.28,165.20000000000002,0,Low Value
14916,50,2,701.28,567.7,1,Medium Value
14918,16,2,1610.15,0.0,1,Medium Value
14920,113,2,977.77,0.0,1,Medium Value
14921,102,1,903.01,413.06,1,Medium Value
14924,146,1,310.05,0.0,0,Low Value
14930,9,3,2372.86,0.0,1,Medium Value
14931,107,2,586.0,671.6800000000001,1,Medium Value
14932,266,1,363.53,0.0,0,Low Value
14934,183,1,828.84,1062.1,0,Low Value
14935,198,1,1784.71,0.0,0,Low Value
14936,9,3,5072.88,3064.14,1,Medium Value
14937,31,1,759.56,862.3199999999999,1,Medium Value
14944,45,6,2507.73,3392.52,1,Medium Value
14947,31,1,178.5,112.32,1,Medium Value
14948,10,3,556.87,545.1,1,Medium Value
14952,107,7,3534.61,4564.88,1,Medium Value
14957,154,1,58.49,0.0,0,Low Value
14958,48,3,499.68,0.0,1,Medium Value
14959,10,3,537.32,158.1,1,Medium Value
14960,72,1,88.3,132.97,1,Medium Value
14961,55,6,3906.98,3137.7000000000003,1,Medium Value
14962,171,1,126.7,0.0,0,Low Value
14963,84,1,294.2,1193.6,1,Medium Value
14964,148,1,206.21,0.0,0,Low Value
14970,38,3,1119.75,472.31,1,Medium Value
14972,29,1,114.77,0.0,1,Medium Value
14973,8,3,1314.45,0.0,1,Medium Value
14976,2,4,559.96,230.9,1,Medium Value
14978,136,4,1537.28,394.14,0,Low Value
14981,147,1,102.12,0.0,0,Low Value
14984,81,1,110.17999999999999,103.09,1,Medium Value
14985,99,2,296.75,0.0,1,Medium Value
14987,266,1,163.2,163.2,0,Low Value
14988,112,1,334.54,0.0,0,Low Value
14995,181,1,119.31,113.92,0,Low Value
14997,79,1,155.28,390.92,1,Medium Value
14998,71,2,429.87,0.0,1,Medium Value
15002,16,4,1641.76,0.0,1,Medium Value
15004,48,1,1246.32,0.0,1,Medium Value
15005,9,19,4327.08,1989.49,1,Medium Value
15007,60,1,156.91,0.0,1,Medium Value
15012,274,1,191.06,231.98,0,Low Value
15014,77,1,117.72999999999999,142.44,1,Medium Value
15016,73,1,170.04,0.0,1,Medium Value
15018,153,2,291.34000000000003,204.87,0,Low Value
15019,167,1,266.0,0.0,0,Low Value
15021,57,5,1119.08,795.74,1,Medium Value
15023,17,8,5110.32,1692.44,1,Medium Value
15024,14,5,845.62,815.71,1,Medium Value
15026,141,2,230.78,238.22,0,Low Value
15027,69,3,966.97,99.18,1,Medium Value
15028,269,1,185.97,441.16,0,Low Value
15030,169,1,152.76,365.52,0,Low Value
15031,11,2,261.79,406.34999999999997,1,Medium Value
15032,157,3,4959.1,0.0,0,Low Value
15033,10,6,1629.1,957.57,1,Medium Value
15034,133,5,2664.83,1643.78,0,Low Value
15036,78,2,245.69,219.85999999999999,1,Medium Value
15038,88,4,517.45,188.04000000000002,1,Medium Value
15039,15,36,17631.71,2282.73,2,High Value
15041,71,1,180.35,0.0,1,Medium Value
15042,100,1,135.93,0.0,1,Medium Value
15044,37,13,5202.28,2497.95,1,Medium Value
15045,52,2,735.66,0.0,1,Medium Value
15046,28,10,3863.33,1350.44,1,Medium Value
15047,170,1,343.62,0.0,0,Low Value
15048,17,3,324.53,59.52,1,Medium Value
15049,174,1,121.17000000000002,0.0,0,Low Value
15051,51,1,377.74,1013.87,1,Medium Value
15052,220,1,215.78,0.0,0,Low Value
15053,57,2,478.6,219.19,1,Medium Value
15057,176,2,1489.5,0.0,0,Low Value
15058,25,7,1245.66,879.33,1,Medium Value
15059,8,7,1008.6,329.12,1,Medium Value
15061,28,37,36575.0,17959.14,2,High Value
15062,118,3,814.04,173.82,0,Low Value
15063,114,1,370.79999999999995,0.0,0,Low Value
15065,65,3,2858.75,299.38,1,Medium Value
15067,183,1,848.05,896.71,0,Low Value
15068,157,1,239.95999999999998,313.4,0,Low Value
15069,80,1,1109.53,0.0,1,Medium Value
15070,273,1,106.2,0.0,0,Low Value
15071,176,1,588.6700000000001,393.40000000000003,0,Low Value
15073,86,2,861.96,181.45,1,Medium Value
15074,6,1,748.87,0.0,1,Medium Value
15076,74,1,880.85,0.0,1,Medium Value
15078,6,22,6702.59,3040.52,1,Medium Value
15079,113,4,895.61,0.0,1,Medium Value
15081,109,2,248.05,256.75,1,Medium Value
15083,157,1,88.2,0.0,0,Low Value
15087,182,1,306.94,0.0,0,Low Value
15089,9,2,1677.23,743.61,1,Medium Value
15090,209,1,381.32,0.0,0,Low Value
15092,116,2,457.81,0.0,0,Low Value
15093,17,5,4027.1,569.9200000000001,1,Medium Value
15095,4,4,1370.6000000000001,0.0,1,Medium Value
15098,83,3,39916.5,0.0,1,Medium Value
15100,234,3,876.0,0.0,0,Low Value
15101,260,1,102.28,215.25,0,Low Value
15104,97,2,1027.44,0.0,1,Medium Value
15105,35,1,532.98,1765.95,1,Medium Value
15106,42,3,1032.83,389.69,1,Medium Value
15107,212,6,319.5,0.0,0,Low Value
15108,42,4,1300.25,0.0,1,Medium Value
15109,146,1,484.95,0.0,0,Low Value
15110,27,2,376.55,619.5500000000001,1,Medium Value
15111,273,1,288.5,1278.98,0,Low Value
15114,17,6,1354.01,1406.55,1,Medium Value
15116,35,2,790.97,561.7800000000001,1,Medium Value
15117,21,2,675.73,876.0500000000001,1,Medium Value
15118,35,1,244.8,0.0,1,Medium Value
15119,146,1,266.4,0.0,0,Low Value
15120,34,1,358.82,0.0,1,Medium Value
15121,189,1,295.15,162.57,0,Low Value
15122,15,3,1633.78,0.0,1,Medium Value
15123,107,1,1069.47,1129.84,1,Medium Value
15124,92,1,90.75,93.44,1,Medium Value
15125,14,12,10795.48,733.0,1,Medium Value
15128,27,3,1170.24,300.76,1,Medium Value
15129,7,10,2796.73,650.67,1,Medium Value
15130,70,1,330.11,0.0,1,Medium Value
15132,6,3,842.23,135.70000000000002,1,Medium Value
15133,28,3,982.42,0.0,1,Medium Value
15134,28,4,614.86,773.13,1,Medium Value
15135,140,1,139.05,0.0,0,Low Value
15139,140,2,178.96,0.0,0,Low Value
15140,16,5,1728.11,626.14,1,Medium Value
15143,126,1,259.45,0.0,0,Low Value
15144,14,9,2968.94,3611.5,1,Medium Value
15145,128,2,724.03,470.7,0,Low Value
15146,65,2,1327.16,0.0,1,Medium Value
15147,141,1,623.5,0.0,0,Low Value
15149,34,1,520.8000000000001,0.0,1,Medium Value
15150,10,5,3569.62,1744.85,1,Medium Value
15152,14,6,2383.21,2362.48,1,Medium Value
15157,55,2,1505.37,430.70000000000005,1,Medium Value
15159,13,18,8969.97,9671.04,1,Medium Value
15160,258,1,158.16,0.0,0,Low Value
15163,93,1,155.0,149.47,1,Medium Value
15164,109,2,368.18,474.87,1,Medium Value
15165,274,1,487.75,0.0,0,Low Value
15167,221,1,163.0,0.0,0,Low Value
15171,232,1,1289.5,0.0,0,Low Value
15172,36,3,886.74,737.31,1,Medium Value
15174,223,1,135.75,0.0,0,Low Value
15178,161,1,40.5,0.0,0,Low Value
15179,134,3,1455.1200000000001,751.83,0,Low Value
15180,268,1,87.5,0.0,0,Low Value
15181,76,2,435.0,254.48,1,Medium Value
15182,55,2,622.85,0.0,1,Medium Value
15184,91,1,235.23000000000002,171.53,1,Medium Value
15186,69,1,229.26000000000002,182.15,1,Medium Value
15187,30,4,1552.04,3225.14,1,Medium Value
15189,7,28,11128.54,5096.85,1,Medium Value
15192,20,3,1044.32,0.0,1,Medium Value
15194,27,11,4469.53,3147.0,1,Medium Value
15197,153,2,773.25,306.36,0,Low Value
15198,25,1,107.64,86.0,1,Medium Value
15199,136,2,657.15,611.55,0,Low Value
15201,27,4,933.26,303.28,1,Medium Value
15203,6,4,1328.32,499.48,1,Medium Value
15204,258,1,316.58,0.0,0,Low Value
15205,28,1,476.29999999999995,176.94,1,Medium Value
15206,46,2,53.10000000000001,367.20000000000005,1,Medium Value
15208,64,2,323.52,546.6,1,Medium Value
15210,126,1,331.18,0.0,0,Low Value
15211,266,1,383.07,511.34000000000003,0,Low Value
15212,142,1,101.8,0.0,0,Low Value
15213,219,2,328.35,0.0,0,Low Value
15214,84,2,651.63,1009.8100000000001,1,Medium Value
15218,17,8,3865.35,1891.54,1,Medium Value
15219,77,1,305.75,0.0,1,Medium Value
15220,16,5,1284.05,494.91,1,Medium Value
15221,267,1,403.25,0.0,0,Low Value
15222,220,1,585.0,0.0,0,Low Value
15223,126,2,755.75,0.0,0,Low Value
15224,259,2,322.08,0.0,0,Low Value
15225,135,1,409.40000000000003,0.0,0,Low Value
15226,211,1,154.41,0.0,0,Low Value
15227,116,3,876.82,342.58,1,Medium Value
15228,30,3,2224.03,1162.68,1,Medium Value
15230,140,2,429.6,0.0,0,Low Value
15232,14,2,612.06,0.0,1,Medium Value
15234,177,1,197.0,0.0,0,Low Value
15235,118,12,2247.51,0.0,1,Medium Value
15236,199,1,321.05,0.0,0,Low Value
15237,104,2,1093.65,318.67,1,Medium Value
15238,85,1,300.14,771.85,1,Medium Value
15240,92,3,1045.38,661.19,1,Medium Value
15241,28,6,1344.86,411.58000000000004,1,Medium Value
15244,149,1,297.94,333.63,0,Low Value
15245,35,3,2515.84,0.0,1,Medium Value
15246,139,2,514.15,0.0,0,Low Value
15247,23,1,356.0,0.0,1,Medium Value
15249,8,10,5357.03,1331.43,1,Medium Value
15251,7,7,7452.12,3032.87,1,Medium Value
15252,84,1,300.55,440.23,1,Medium Value
15253,70,1,173.85,744.35,1,Medium Value
15254,28,1,300.36,0.0,1,Medium Value
15256,49,1,98.45,0.0,1,Medium Value
15257,184,1,317.15,0.0,0,Low Value
15258,69,2,623.16,0.0,1,Medium Value
15260,1,7,1810.77,0.0,1,Medium Value
15261,36,1,254.82,0.0,1,Medium Value
15262,224,1,178.95000000000002,0.0,0,Low Value
15263,7,1,156.51,0.0,1,Medium Value
15265,52,2,1506.1200000000001,0.0,1,Medium Value
15266,239,1,119.3,0.0,0,Low Value
15267,56,2,1407.76,309.6,1,Medium Value
15270,18,5,1850.29,529.2,1,Medium Value
15271,17,9,1372.34,1134.73,1,Medium Value
15279,255,1,290.51,0.0,0,Low Value
15280,73,1,113.12,0.0,1,Medium Value
15281,37,8,2191.78,140.37,1,Medium Value
15288,56,4,2006.36,300.15999999999997,1,Medium Value
15289,38,2,697.98,241.8,1,Medium Value
15290,4,12,3392.59,4550.63,1,Medium Value
15291,73,11,3306.27,1362.03,1,Medium Value
15292,102,1,180.94,0.0,1,Medium Value
15296,10,5,2599.4900000000002,1073.37,1,Medium Value
15298,43,6,2767.2,2032.7,1,Medium Value
15299,65,5,3035.01,1472.0,1,Medium Value
15301,14,9,3747.8,1322.55,1,Medium Value
15303,191,1,574.02,0.0,0,Low Value
15304,66,6,491.90000000000003,202.5,1,Medium Value
15306,49,1,344.62,829.73,1,Medium Value
15308,175,1,310.47,0.0,0,Low Value
15311,13,63,45131.27,15636.63,2,High Value
15312,4,3,794.8000000000001,130.05,1,Medium Value
15313,11,1,52.0,0.0,1,Medium Value
15314,100,1,327.97,0.0,1,Medium Value
15315,17,1,233.54,336.96,1,Medium Value
15316,227,1,165.0,0.0,0,Low Value
15319,184,1,204.5,0.0,0,Low Value
15321,192,1,1159.47,1588.8400000000001,0,Low Value
15325,4,1,162.29,0.0,1,Medium Value
15326,234,1,311.71,0.0,0,Low Value
15329,35,2,754.0,295.7,1,Medium Value
15332,267,4,1661.06,0.0,0,Low Value
15333,109,1,1028.56,0.0,1,Medium Value
15334,57,3,351.67,0.0,1,Medium Value
15339,219,1,257.9,316.17,0,Low Value
15342,30,1,406.09000000000003,0.0,1,Medium Value
15346,233,1,252.42000000000002,0.0,0,Low Value
15347,267,1,201.60000000000002,0.0,0,Low Value
15349,59,2,473.81,0.0,1,Medium Value
15350,274,1,115.65,0.0,0,Low Value
15351,270,1,274.67,1685.44,0,Low Value
15353,155,2,777.02,0.0,0,Low Value
15356,6,8,2279.64,486.86,1,Medium Value
15358,21,15,5639.81,2707.39,1,Medium Value
15361,262,1,418.92,0.0,0,Low Value
15363,273,1,326.0,0.0,0,Low Value
15364,155,1,331.8,581.39,0,Low Value
15365,216,1,208.61,2105.71,0,Low Value
15366,259,1,105.54,496.97,0,Low Value
15367,146,2,1416.18,461.41,0,Low Value
15370,42,4,1513.46,872.5899999999999,1,Medium Value
15372,38,1,2007.4,0.0,1,Medium Value
15373,16,9,1686.9,729.01,1,Medium Value
15374,29,1,168.0,0.0,1,Medium Value
15376,18,2,989.02,244.34,1,Medium Value
15379,70,7,3703.29,0.0,1,Medium Value
15380,42,2,582.56,1107.7,1,Medium Value
15381,114,2,596.85,0.0,0,Low Value
15382,85,4,2127.12,3828.59,1,Medium Value
15384,70,2,642.41,0.0,1,Medium Value
15386,87,1,394.14,0.0,1,Medium Value
15388,171,1,140.54,0.0,0,Low Value
15389,73,1,500.0,0.0,1,Medium Value
15392,261,1,338.98,1196.55,0,Low Value
15393,182,1,124.10000000000001,107.76,0,Low Value
15394,105,2,1436.44,747.1,1,Medium Value
15395,226,1,107.45,0.0,0,Low Value
15396,13,1,288.18,0.0,1,Medium Value
15397,190,1,94.0,0.0,0,Low Value
15400,14,4,611.2,105.0,1,Medium Value
15402,49,2,626.77,0.0,1,Medium Value
